url,status,categoria,prioridade,substituta_local
https://praia.digital/outreach/lote-prospeccao-252-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-253-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-254-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-255-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-256-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-257-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-258-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-259-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-26-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-260-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-261-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-262-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-263-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-264-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-265-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-266-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-267-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-268-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-269-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-27-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-270-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-271-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-272-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-273-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-274-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-275-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-276-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-277-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-278-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-279-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-28-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-280-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-281-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-282-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-283-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-284-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-285-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-286-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-287-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-288-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-289-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-29-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-290-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-291-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-292-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-293-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-294-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-295-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-296-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-297-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-298-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-299-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-3-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-30-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-300-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-301-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-302-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-303-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-304-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-305-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-306-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-307-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-308-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-309-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-31-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-310-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-311-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-312-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-313-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-314-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-315-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-316-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-317-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-318-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-319-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-32-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-320-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-321-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-322-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-323-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-324-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-325-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-326-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-327-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-328-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-329-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-33-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-330-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-331-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-332-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-333-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-334-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-335-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-336-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-337-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-338-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-339-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-34-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-340-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-341-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-342-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-343-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-344-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-345-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-346-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-347-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-348-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-349-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-35-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-350-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-351-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-352-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-353-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-354-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-355-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-356-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-357-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-358-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-359-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-36-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-360-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-361-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-362-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-363-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-364-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-365-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-366-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-367-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-368-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-369-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-370-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-371-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-372-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-373-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-374-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-375-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-376-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-377-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-378-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-379-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-38-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-380-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-381-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-382-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-383-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-384-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-385-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-386-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-387-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-388-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-389-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-39-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-390-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-391-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-392-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-393-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-394-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-395-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-396-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-397-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-398-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-399-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-4-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-40-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-40-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-400-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-401-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-402-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-403-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-404-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-405-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-406-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-407-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-408-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-409-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-41-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-41-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-410-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-411-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-412-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-413-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-414-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-415-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-416-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-417-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-418-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-419-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-42-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-42-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-420-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-421-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-422-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-423-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-424-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-425-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-426-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-427-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-428-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-429-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-43-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-43-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-430-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-431-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-432-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-433-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-434-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-435-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-436-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-437-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-438-sao-vicente-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-439-peruibe-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-44-2026-07-12.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-44-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-440-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-441-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-442-mongagua-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-443-itanhaem-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-444-guaruja-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-445-praia-grande-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-446-santos-2026-07-14.html,404,REMOVER_REFERENCIA,4,
https://praia.digital/outreach/lote-prospeccao-447-bertioga-2026-07-14.html,404,REMOVER_REFERENCIA,4,
