lead_id,email,subject,asset
265,contato265@exemplo.com,Proposta de Parceria — Guarujá | Praia Digital,envio-auto-265.html
266,contato266@exemplo.com,Proposta de Parceria — Peruíbe | Praia Digital,envio-auto-266.html
267,contato267@exemplo.com,Proposta de Parceria — São Vicente | Praia Digital,envio-auto-267.html
268,contato268@exemplo.com,Proposta de Parceria — Guarujá | Praia Digital,envio-auto-268.html
269,contato269@exemplo.com,Proposta de Parceria — Bertioga | Praia Digital,envio-auto-269.html
27,contato27@exemplo.com,Proposta de Parceria — Mongaguá/Mongaguá | Praia Digital,envio-auto-27.html
270,contato270@exemplo.com,Proposta de Parceria — Itanhaém | Praia Digital,envio-auto-270.html
271,contato271@exemplo.com,Proposta de Parceria — Itanhaém | Praia Digital,envio-auto-271.html
272,contato272@exemplo.com,Proposta de Parceria — Peruíbe | Praia Digital,envio-auto-272.html
273,contato273@exemplo.com,Proposta de Parceria — Peruíbe | Praia Digital,envio-auto-273.html
274,contato274@exemplo.com,Proposta de Parceria — Peruíbe | Praia Digital,envio-auto-274.html
278,contato278@exemplo.com,Envio automatico para Riviera Blue Site | Praia Digital,envio-auto-278.html
28,contato28@exemplo.com,Parceria com IA — Itanhaém/Itanhaém | Praia Digital,envio-auto-28.html
29,contato29@exemplo.com,Proposta de parceria — Bertioga | Praia Digital,envio-auto-29.html
3,contato3@exemplo.com,Proposta — Santos/Santos | Praia Digital,envio-auto-3.html
30,contato30@exemplo.com,Proposta — Guarujá/Guarujá | Praia Digital,envio-auto-30.html
300,contato300@exemplo.com,Envio automatico para Praia Digital View | Praia Digital,envio-auto-300.html
307,contato307@exemplo.com,Envio automatico para Sul Imóveis Imóveis | Praia Digital,envio-auto-307.html
31,contato31@exemplo.com,Proposta de parceria — Santos | Praia Digital,envio-auto-31.html
32,contato32@exemplo.com,Proposta de parceria — Santos | Praia Digital,envio-auto-32.html
33,contato33@exemplo.com,Proposta — São Vicente/São Vicente | Praia Digital,envio-auto-33.html
34,contato34@exemplo.com,Envio automatico para Caiçara Imoveis | Praia Digital,envio-auto-34.html
346,contato346@exemplo.com,Envio automatico para Beta Imóveis View | Praia Digital,envio-auto-346.html
35,contato35@exemplo.com,Proposta — Peruíbe/Peruíbe | Praia Digital,envio-auto-35.html
356,contato356@exemplo.com,Envio automatico para Sol & Mar Prime | Praia Digital,envio-auto-356.html
36,contato36@exemplo.com,Proposta de Parceria — Praia Grande/Praia Grande | Praia Digital,envio-auto-36.html
360,comercial@praia.digital,Convite de parceria - Alpha Imóveis Site | Praia Digital,envio-auto-360.html
362,comercial@praia.digital,Convite de parceria - Riviera Blue Tech | Praia Digital,envio-auto-362.html
364,comercial@praia.digital,Convite de parceria - Edifica Praia Litoral | Praia Digital,envio-auto-364.html
366,comercial@praia.digital,Convite de parceria - Sol & Mar View | Praia Digital,envio-auto-366.html
367,contato367@exemplo.com,Envio automatico para Santos Tower Centro | Praia Digital,envio-auto-367.html
369,comercial@praia.digital,Convite de parceria - Norte Sul Digital | Praia Digital,envio-auto-369.html
37,contato37@exemplo.com,Parceria com IA — Santos/Santos | Praia Digital,envio-auto-37.html
371,comercial@praia.digital,Convite de parceria - Beta Imóveis View | Praia Digital,envio-auto-371.html
38,contato38@exemplo.com,Proposta — São Vicente/São Vicente | Praia Digital,envio-auto-38.html
39,contato39@exemplo.com,Proposta de parceria — Santos/Santos | Praia Digital,envio-auto-39.html
4,contato4@exemplo.com,Parceria com IA — Guarujá/Guarujá | Praia Digital,envio-auto-4.html
40,contato40@exemplo.com,Proposta — Mongaguá/Mongaguá | Praia Digital,envio-auto-40.html
41,contato41@exemplo.com,Envio automatico para Cibratel Imoveis | Praia Digital,envio-auto-41.html
42,contato42@exemplo.com,Proposta — Itanhaém/Itanhaém | Praia Digital,envio-auto-42.html
43,contato43@exemplo.com,Parceria com IA — Itanhaém/Itanhaém | Praia Digital,envio-auto-43.html
44,contato44@exemplo.com,Proposta de Parceria — Itanhaém/Itanhaém | Praia Digital,envio-auto-44.html
45,contato45@exemplo.com,Proposta — Peruíbe/Peruíbe | Praia Digital,envio-auto-45.html
46,contato46@exemplo.com,Proposta de parceria — Peruíbe | Praia Digital,envio-auto-46.html
47,contato47@exemplo.com,Proposta — Mongaguá/Mongaguá | Praia Digital,envio-auto-47.html
48,contato48@exemplo.com,Proposta — Mongaguá/Mongaguá | Praia Digital,envio-auto-48.html
49,contato49@exemplo.com,Proposta de Parceria — Mongaguá/Mongaguá | Praia Digital,envio-auto-49.html
5,contato5@exemplo.com,Proposta — São Vicente/São Vicente | Praia Digital,envio-auto-5.html
50,contato50@exemplo.com,Proposta de Parceria — Santos/Santos | Praia Digital,envio-auto-50.html
51,contato51@exemplo.com,Envio automatico para Litoral Premium Sant | Praia Digital,envio-auto-51.html
52,contato37@exemplo.com,Proposta — Bertioga/Bertioga | Praia Digital,envio-auto-52.html
53,contato38@exemplo.com,Proposta — Guarujá/Guarujá | Praia Digital,envio-auto-53.html
54,contato39@exemplo.com,Envio automatico para Praia Grande Norte | Praia Digital,envio-auto-54.html
55,contato40@exemplo.com,Proposta — São Vicente/São Vicente | Praia Digital,envio-auto-55.html
56,contato41@exemplo.com,Proposta de parceria — Peruíbe | Praia Digital,envio-auto-56.html
57,contato42@exemplo.com,Proposta de Parceria — Mongaguá/Mongaguá | Praia Digital,envio-auto-57.html
58,contato43@exemplo.com,Proposta de Parceria — Itanhaém/Itanhaém | Praia Digital,envio-auto-58.html
59,contato44@exemplo.com,Envio automatico para Riviera Norte | Praia Digital,envio-auto-59.html
6,contato6@exemplo.com,Envio automatico para Beta Imoveis Centro | Praia Digital,envio-auto-6.html
60,contato45@exemplo.com,Proposta — Guarujá/Guarujá | Praia Digital,envio-auto-60.html
61,contato46@exemplo.com,Proposta de parceria — Santos | Praia Digital,envio-auto-61.html
62,contato47@exemplo.com,Proposta de parceria — Santos | Praia Digital,envio-auto-62.html
63,contato48@exemplo.com,Proposta — São Vicente/São Vicente | Praia Digital,envio-auto-63.html
631,contato631@exemplo.com,Proposta de parceria — Itanhaém Norte | Praia Digital,envio-auto-631.html
64,contato49@exemplo.com,Envio automatico para Caiçara Norte | Praia Digital,envio-auto-64.html
65,contato50@exemplo.com,Proposta de Parceria — Peruíbe/Peruíbe | Praia Digital,envio-auto-65.html
66,contato66@exemplo.com,Envio automatico para Santos Ocean View | Praia Digital,envio-auto-66.html
67,contato67@exemplo.com,Proposta de Parceria — Guarujá/Guarujá | Praia Digital,envio-auto-67.html
68,contato68@exemplo.com,Proposta de Parceria — Bertioga/Bertioga | Praia Digital,envio-auto-68.html
69,contato69@exemplo.com,Proposta — Praia Grande/Praia Grande | Praia Digital,envio-auto-69.html
7,contato7@exemplo.com,Proposta — Bertioga/Bertioga | Praia Digital,envio-auto-7.html
70,contato70@exemplo.com,Proposta — São Vicente/São Vicente | Praia Digital,envio-auto-70.html
71,contato71@exemplo.com,Proposta de parceria — Peruíbe | Praia Digital,envio-auto-71.html
72,contato72@exemplo.com,Proposta de Parceria — Mongaguá/Mongaguá | Praia Digital,envio-auto-72.html
73,contato73@exemplo.com,Proposta de Parceria — Itanhaém/Itanhaém | Praia Digital,envio-auto-73.html
74,contato74@exemplo.com,Proposta de parceria — Bertioga | Praia Digital,envio-auto-74.html
75,contato75@exemplo.com,Proposta — Guarujá/Guarujá | Praia Digital,envio-auto-75.html
76,contato76@exemplo.com,Envio automatico para Santos Premium Digital | Praia Digital,envio-auto-76.html
77,contato77@exemplo.com,Proposta — Guarujá/Guarujá | Praia Digital,envio-auto-77.html
78,contato78@exemplo.com,Proposta de parceria — Bertioga | Praia Digital,envio-auto-78.html
79,contato79@exemplo.com,Proposta — Praia Grande/Praia Grande | Praia Digital,envio-auto-79.html
8,contato8@exemplo.com,Envio automatico para Ocean Blue Digital | Praia Digital,envio-auto-8.html
80,contato80@exemplo.com,Proposta — São Vicente/São Vicente | Praia Digital,envio-auto-80.html
81,contato81@exemplo.com,Proposta de parceria — Peruíbe | Praia Digital,envio-auto-81.html
82,contato82@exemplo.com,Proposta de Parceria — Mongaguá/Mongaguá | Praia Digital,envio-auto-82.html
83,contato83@exemplo.com,Proposta de parceria — Itanhaém/Itanhaém | Praia Digital,envio-auto-83.html
84,contato84@exemplo.com,Proposta de parceria — Bertioga | Praia Digital,envio-auto-84.html
85,contato85@exemplo.com,Proposta — Guarujá/Guarujá | Praia Digital,envio-auto-85.html
86,contato86@exemplo.com,Proposta de parceria — Santos | Praia Digital,envio-auto-86.html
87,contato87@exemplo.com,Proposta de parceria — Santos | Praia Digital,envio-auto-87.html
88,contato88@exemplo.com,Proposta — São Vicente/São Vicente | Praia Digital,envio-auto-88.html
89,contato89@exemplo.com,Proposta de parceria — Praia Grande | Praia Digital,envio-auto-89.html
9,contato9@exemplo.com,Parceria com IA — Santos/Santos | Praia Digital,envio-auto-9.html
90,contato90@exemplo.com,Proposta de Parceria — Peruíbe/Peruíbe | Praia Digital,envio-auto-90.html
91,contato91@exemplo.com,Envio automatico para Santos Tower Imoveis | Praia Digital,envio-auto-91.html
92,contato92@exemplo.com,Proposta de parceria — Guarujá/Guarujá | Praia Digital,envio-auto-92.html
93,contato93@exemplo.com,Proposta de parceria — Bertioga/Bertioga | Praia Digital,envio-auto-93.html
94,contato94@exemplo.com,Proposta — Praia Grande/Praia Grande | Praia Digital,envio-auto-94.html
95,contato95@exemplo.com,Proposta — São Vicente/São Vicente | Praia Digital,envio-auto-95.html
96,contato96@exemplo.com,Proposta de parceria — Peruíbe | Praia Digital,envio-auto-96.html
97,contato97@exemplo.com,Proposta de Parceria — Mongaguá/Mongaguá | Praia Digital,envio-auto-97.html
98,contato98@exemplo.com,Parceria com IA — Itanhaém/Itanhaém | Praia Digital,envio-auto-98.html
99,contato99@exemplo.com,Proposta de parceria — Bertioga | Praia Digital,envio-auto-99.html
